Date,Product,Category,Quantity,Unit_Price,Sales,Region
2022-08-08,Formal Shirt,Clothing,3.0,46.49,139.47,South
2022-08-08,Coffee Maker,Appliances,3.0,183.99,551.97,East
2022-08-09,Business Backpack,Clothing,4.0,63.83,255.32,East
2022-08-09,Conference Room Table,Furniture,1.0,842.44,842.44,West
2022-08-10,Premium Notebook,Office Supplies,1.0,17.7,17.7,West
2022-08-10,Winter Jacket,Clothing,1.0,113.19,113.19,North
2022-08-11,Wireless Headphones,Technology,3.0,148.96,446.88,West
2022-08-11,Filing Cabinet,Office Supplies,2.0,159.92,319.84,South
2022-08-11,Executive Ergonomic Desk,Furniture,4.0,527.84,2111.36,West
2022-08-11,Office Chair Pro,Furniture,2.0,267.09,534.18,North
2022-08-11,Printer Laser X,Office Supplies,2.0,309.58,619.16,North
2022-08-11,Premium Notebook,Office Supplies,5.0,17.34,86.7,South
2022-08-11,Filing Cabinet,Office Supplies,7.0,141.7,991.9,North
2022-08-11,Smartphone Ultra,Technology,1.0,830.36,830.36,South
2022-08-12,Wireless Headphones,Technology,4.0,145.21,580.84,North
2022-08-12,Filing Cabinet,Office Supplies,1.0,145.02,145.02,South
2022-08-12,Smartphone Ultra,Technology,1.0,903.0,903.0,East
2022-08-12,Printer Laser X,Office Supplies,3.0,330.88,992.64,West
2022-08-12,Wireless Headphones,Technology,3.0,134.19,402.57,North
2022-08-13,Formal Shirt,Clothing,3.0,42.98,128.94,South
2022-08-13,Wireless Headphones,Technology,2.0,147.61,295.22,East
2022-08-14,Printer Laser X,Office Supplies,3.0,316.64,949.92,East
2022-08-15,Executive Ergonomic Desk,Furniture,2.0,545.84,1091.68,West
2022-08-15,4K Ultra HD Monitor,Technology,2.0,356.44,712.88,North
2022-08-16,Printer Laser X,Office Supplies,2.0,296.57,593.14,West
2022-08-16,4K Ultra HD Monitor,Technology,4.0,360.37,1441.48,North
2022-08-16,Laptop Pro 15,Technology,1.0,1182.84,1182.84,West
2022-08-16,Wireless Headphones,Technology,4.0,129.56,518.24,East
2022-08-16,Office Chair Pro,Furniture,2.0,269.64,539.28,South
2022-08-16,Wireless Headphones,Technology,1.0,129.13,129.13,South
2022-08-17,Wireless Headphones,Technology,4.0,132.54,530.16,North
2022-08-17,Business Backpack,Clothing,2.0,69.89,139.78,East
2022-08-17,Smartphone Ultra,Technology,3.0,824.95,2474.85,North
2022-08-17,Premium Notebook,Office Supplies,1.0,17.87,17.87,South
2022-08-17,Premium Notebook,Office Supplies,3.0,18.73,56.19,North
2022-08-18,Business Backpack,Clothing,5.0,61.87,309.35,South
2022-08-18,Filing Cabinet,Office Supplies,1.0,158.28,158.28,South
2022-08-18,Executive Ergonomic Desk,Furniture,2.0,518.35,1036.7,North
2022-08-19,Smartphone Ultra,Technology,3.0,885.73,2657.19,East
2022-08-19,Executive Ergonomic Desk,Furniture,1.0,566.93,566.93,West
2022-08-19,Printer Laser X,Office Supplies,2.0,294.42,588.84,North
2022-08-19,Coffee Maker,Appliances,3.0,165.8,497.4,West
2022-08-20,Business Backpack,Clothing,1.0,69.64,69.64,South
2022-08-21,4K Ultra HD Monitor,Technology,4.0,387.15,1548.6,East
2022-08-21,Formal Shirt,Clothing,3.0,44.19,132.57,North
2022-08-21,Office Chair Pro,Furniture,1.0,298.26,298.26,North
2022-08-21,Premium Notebook,Office Supplies,2.0,16.9,33.8,South
2022-08-21,Formal Shirt,Clothing,1.0,46.37,46.37,North
2022-08-21,4K Ultra HD Monitor,Technology,2.0,384.84,769.68,East
2022-08-21,Laptop Pro 15,Technology,2.0,1262.32,2524.64,South
2022-08-24,Running Shoes,Clothing,5.0,92.04,460.2,North
2022-08-24,Office Chair Pro,Furniture,1.0,301.02,301.02,South
2022-08-24,Winter Jacket,Clothing,1.0,105.53,105.53,North
2022-08-24,Formal Shirt,Clothing,1.0,41.46,41.46,North
2022-08-25,Office Chair Pro,Furniture,2.0,299.48,598.96,South
2022-08-25,Printer Laser X,Office Supplies,1.0,316.24,316.24,North
2022-08-25,Printer Laser X,Office Supplies,4.0,328.73,1314.92,East
2022-08-25,4K Ultra HD Monitor,Technology,1.0,355.96,355.96,East
2022-08-26,Wireless Headphones,Technology,2.0,130.21,260.42,East
2022-08-27,4K Ultra HD Monitor,Technology,1.0,371.92,371.92,North
2022-08-27,Winter Jacket,Clothing,4.0,106.57,426.28,North
2022-08-27,Running Shoes,Clothing,1.0,95.04,95.04,South
2022-08-27,Office Chair Pro,Furniture,4.0,298.33,1193.32,North
2022-08-28,Office Chair Pro,Furniture,1.0,282.55,282.55,West
2022-08-28,Printer Laser X,Office Supplies,3.0,316.12,948.36,West
2022-08-28,Office Chair Pro,Furniture,3.0,270.6,811.8,South
2022-08-28,Running Shoes,Technology,1.0,88.72,88.72,West
2022-08-29,Wireless Headphones,Technology,1.0,142.82,142.82,North
2022-08-30,Smartphone Ultra,Technology,2.0,823.47,1646.94,West
2022-08-30,Smartphone Ultra,Technology,1.0,812.77,812.77,West
2022-08-30,Coffee Maker,Appliances,3.0,173.57,520.71,West
2022-08-31,Premium Notebook,Office Supplies,1.0,19.01,19.01,West
2022-08-31,Executive Ergonomic Desk,Furniture,2.0,523.06,1046.12,South
2022-08-31,Conference Room Table,Furniture,1.0,771.45,771.45,North
2022-08-31,Winter Jacket,Clothing,5.0,116.03,580.15,West
2022-08-31,Printer Laser X,Office Supplies,2.0,317.26,634.52,North
2022-09-01,Smartphone Ultra,Technology,3.0,841.57,2524.71,North
2022-09-01,Office Chair Pro,Furniture,3.0,293.82,881.46,West
2022-09-02,Laptop Pro 15,Technology,3.0,1159.18,3477.54,South
2022-09-02,4K Ultra HD Monitor,Technology,2.0,331.25,662.5,West
2022-09-02,Laptop Pro 15,Technology,1.0,1168.7,1168.7,West
2022-09-02,Executive Ergonomic Desk,Furniture,1.0,559.69,559.69,West
2022-09-02,Wireless Headphones,Technology,2.0,138.41,276.82,East
2022-09-03,4K Ultra HD Monitor,Technology,2.0,361.23,722.46,West
2022-09-03,Premium Notebook,Office Supplies,2.0,18.76,37.52,West
2022-09-04,Filing Cabinet,Office Supplies,2.0,146.03,292.06,North
2022-09-04,Office Chair Pro,Furniture,2.0,262.09,524.18,East
2022-09-04,Running Shoes,Clothing,4.0,87.82,351.28,West
2022-09-05,Smartphone Ultra,Technology,1.0,912.8,912.8,West
2022-09-05,4K Ultra HD Monitor,Technology,3.0,365.69,1097.07,South
2022-09-05,Laptop Pro 15,Technology,1.0,1230.73,1230.73,West
2022-09-05,Wireless Headphones,Technology,1.0,131.89,131.89,North
2022-09-05,Office Chair Pro,Furniture,3.0,287.87,863.61,West
2022-09-05,Conference Room Table,Furniture,2.0,816.89,1633.78,West
2022-09-05,Office Chair Pro,Furniture,1.0,281.05,281.05,North
2022-09-06,Winter Jacket,Clothing,1.0,104.91,104.91,North
2022-09-06,Wireless Headphones,Technology,1.0,134.0,134.0,South
2022-09-06,Winter Jacket,Clothing,3.0,116.0,348.0,East
2022-09-07,Filing Cabinet,Office Supplies,4.0,146.15,584.6,West
2022-09-07,Running Shoes,Clothing,3.0,92.99,278.97,North
2022-09-08,Formal Shirt,Clothing,1.0,43.43,43.43,West
2022-09-08,Premium Notebook,Office Supplies,1.0,18.11,18.11,West
2022-09-08,Office Chair Pro,Furniture,4.0,276.99,1107.96,South
2022-09-08,4K Ultra HD Monitor,Technology,3.0,374.48,1123.44,South
2022-09-09,Formal Shirt,Clothing,1.0,43.7,43.7,West
2022-09-10,Business Backpack,Clothing,2.0,65.01,130.02,West
2022-09-10,Printer Laser X,Office Supplies,3.0,302.43,907.29,West
2022-09-10,Business Backpack,Clothing,4.0,67.38,269.52,South
2022-09-10,Premium Notebook,Office Supplies,1.0,18.13,18.13,East
2022-09-11,Premium Notebook,Office Supplies,3.0,19.38,58.14,West
2022-09-11,Formal Shirt,Clothing,2.0,45.58,91.16,West
2022-09-11,4K Ultra HD Monitor,Technology,2.0,383.61,767.22,West
2022-09-12,Filing Cabinet,Office Supplies,1.0,138.43,138.43,South
2022-09-12,Office Chair Pro,Furniture,4.0,277.53,1110.12,East
2022-09-12,Office Chair Pro,Furniture,1.0,302.12,302.12,East
2022-09-12,Laptop Pro 15,Technology,4.0,1274.61,5098.44,West
2022-09-12,Filing Cabinet,Office Supplies,1.0,141.26,141.26,South
2022-09-12,Premium Notebook,Office Supplies,2.0,18.7,37.4,West
2022-09-12,Executive Ergonomic Desk,Furniture,2.0,533.77,1067.54,South
2022-09-13,Business Backpack,Clothing,3.0,62.81,188.43,East
2022-09-13,Formal Shirt,Clothing,3.0,42.18,126.54,West
2022-09-13,Formal Shirt,Clothing,3.0,42.37,127.11,East
2022-09-14,4K Ultra HD Monitor,Technology,1.0,361.54,361.54,West
2022-09-15,Filing Cabinet,Office Supplies,3.0,159.03,477.09,North
2022-09-15,Running Shoes,Clothing,2.0,97.23,194.46,West
2022-09-15,Premium Notebook,Office Supplies,2.0,16.68,33.36,East
2022-09-16,Office Chair Pro,Furniture,1.0,262.38,262.38,North
2022-09-16,Conference Room Table,Furniture,1.0,861.37,861.37,North
2022-09-16,Executive Ergonomic Desk,Furniture,4.0,576.15,2304.6,North
2022-09-16,Business Backpack,Clothing,1.0,63.0,63.0,South
2022-09-16,Formal Shirt,Technology,3.0,44.77,134.31,South
2022-09-17,Coffee Maker,Appliances,2.0,181.93,363.86,East
2022-09-17,Wireless Headphones,Technology,4.0,148.12,592.48,South
2022-09-18,Smartphone Ultra,Technology,1.0,817.51,817.51,North
2022-09-19,Laptop Pro 15,Technology,1.0,1199.18,1199.18,East
2022-09-19,Printer Laser X,Office Supplies,2.0,320.36,640.72,North
2022-09-20,4K Ultra HD Monitor,Technology,5.0,345.26,1726.3,East
2022-09-20,Office Chair Pro,Furniture,3.0,280.33,840.99,North
2022-09-20,4K Ultra HD Monitor,Technology,2.0,379.84,759.68,South
2022-09-20,Office Chair Pro,Technology,5.0,299.9,1499.5,West
2022-09-20,Smartphone Ultra,Technology,2.0,868.06,1736.12,East
2022-09-20,Premium Notebook,Office Supplies,1.0,17.05,17.05,West
2022-09-21,Wireless Headphones,Technology,3.0,130.78,392.34,East
2022-09-21,Business Backpack,Clothing,3.0,70.17,210.51,North
2022-09-21,Running Shoes,Clothing,1.0,89.31,89.31,North
2022-09-21,Conference Room Table,Furniture,2.0,773.86,1547.72,South
2022-09-21,Printer Laser X,Office Supplies,1.0,308.59,308.59,North
2022-09-21,Laptop Pro 15,Technology,2.0,1205.71,2411.42,West
2022-09-22,Smartphone Ultra,Technology,6.0,847.17,5083.02,West
2022-09-22,Laptop Pro 15,Technology,1.0,1202.07,1202.07,South
2022-09-22,Winter Jacket,Clothing,1.0,116.2,116.2,North
2022-09-22,Formal Shirt,Clothing,1.0,43.64,43.64,East
2022-09-23,4K Ultra HD Monitor,Technology,3.0,337.99,1013.97,East
2022-09-23,Laptop Pro 15,Technology,6.0,1122.87,6737.22,South
2022-09-23,Smartphone Ultra,Technology,1.0,794.76,794.76,East
2022-09-24,Wireless Headphones,Technology,1.0,148.88,148.88,West
2022-09-24,Business Backpack,Clothing,2.0,64.17,128.34,South
2022-09-24,Premium Notebook,Office Supplies,1.0,18.12,18.12,North
2022-09-24,Office Chair Pro,Furniture,2.0,294.08,588.16,South
2022-09-24,Winter Jacket,Clothing,2.0,104.14,208.28,East
2022-09-25,Running Shoes,Clothing,1.0,89.08,89.08,West
2022-09-25,Coffee Maker,Appliances,4.0,168.33,673.32,East
2022-09-25,Laptop Pro 15,Technology,1.0,1135.97,1135.97,South
2022-09-25,Premium Notebook,Office Supplies,5.0,17.57,87.85,East
2022-09-26,Wireless Headphones,Technology,5.0,135.45,677.25,North
2022-09-26,Winter Jacket,Clothing,1.0,109.22,109.22,South
2022-09-26,Wireless Headphones,Technology,1.0,135.94,135.94,North
2022-09-26,Formal Shirt,Clothing,2.0,42.45,84.9,West
2022-09-26,Formal Shirt,Clothing,3.0,44.6,133.8,North
2022-09-26,Office Chair Pro,Technology,3.0,276.42,829.26,North
2022-09-27,Premium Notebook,Office Supplies,2.0,17.2,34.4,East
2022-09-27,Business Backpack,Clothing,2.0,63.6,127.2,North
2022-09-27,Running Shoes,Clothing,5.0,90.8,454.0,East
2022-09-28,Formal Shirt,Clothing,5.0,45.62,228.1,North
2022-09-29,Office Chair Pro,Furniture,2.0,269.68,539.36,South
2022-09-29,Conference Room Table,Furniture,4.0,762.19,3048.76,North
2022-09-29,Wireless Headphones,Technology,1.0,135.57,135.57,North
2022-09-29,4K Ultra HD Monitor,Technology,1.0,349.11,349.11,South
2022-09-30,Office Chair Pro,Furniture,4.0,301.48,1205.92,South
2022-09-30,Premium Notebook,Office Supplies,5.0,18.37,91.85,North
2022-09-30,Laptop Pro 15,Technology,2.0,1249.27,2498.54,West
2022-10-01,Laptop Pro 15,Technology,1.0,1111.51,1111.51,West
2022-10-01,4K Ultra HD Monitor,Technology,1.0,368.26,368.26,East
2022-10-01,Laptop Pro 15,Technology,2.0,1155.41,1155.41,East
2022-10-01,Running Shoes,Clothing,3.0,90.99,272.97,East
2022-10-01,4K Ultra HD Monitor,Technology,1.0,343.16,343.16,East
2022-10-02,Running Shoes,Clothing,2.0,88.97,177.94,West
2022-10-02,4K Ultra HD Monitor,Technology,1.0,364.24,364.24,North
2022-10-02,Wireless Headphones,Technology,1.0,144.65,144.65,West
2022-10-02,Conference Room Table,Furniture,1.0,814.96,814.96,South
2022-10-02,Smartphone Ultra,Technology,1.0,874.16,874.16,South
2022-10-03,Smartphone Ultra,Technology,1.0,798.53,798.53,East
2022-10-03,Filing Cabinet,Office Supplies,3.0,157.42,472.26,West
2022-10-04,Running Shoes,Clothing,2.0,88.72,177.44,North
2022-10-04,Winter Jacket,Clothing,1.0,107.16,107.16,North
2022-10-05,Formal Shirt,Clothing,1.0,45.94,45.94,North
2022-10-05,Executive Ergonomic Desk,Furniture,1.0,596.46,596.46,South
2022-10-06,Running Shoes,Clothing,2.0,94.7,189.4,South
2022-10-06,Office Chair Pro,Furniture,3.0,291.77,875.31,East
2022-10-06,Running Shoes,Clothing,4.0,93.46,373.84,South
2022-10-06,Executive Ergonomic Desk,Furniture,2.0,553.38,1106.76,South
2022-10-07,Printer Laser X,Office Supplies,2.0,304.87,609.74,North
2022-10-07,Printer Laser X,Office Supplies,2.0,300.51,601.02,North
2022-10-07,Filing Cabinet,Office Supplies,1.0,148.4,148.4,South
2022-10-08,4K Ultra HD Monitor,Technology,7.0,342.15,2395.05,East
2022-10-08,Printer Laser X,Office Supplies,1.0,326.53,326.53,West
2022-10-08,Office Chair Pro,Furniture,3.0,263.17,789.51,West
2022-10-08,4K Ultra HD Monitor,Technology,2.0,378.37,756.74,West
2022-10-08,Coffee Maker,Appliances,2.0,168.99,337.98,North
2022-10-08,Executive Ergonomic Desk,Furniture,1.0,596.8,596.8,West
2022-10-08,Smartphone Ultra,Technology,4.0,908.84,3635.36,North
2022-10-09,Printer Laser X,Office Supplies,5.0,297.24,1486.2,East
2022-10-09,Smartphone Ultra,Technology,3.0,796.9,2390.7,South
2022-10-09,Conference Room Table,Furniture,3.0,783.22,2349.66,South
2022-10-10,Winter Jacket,Clothing,3.0,108.89,326.67,West
2022-10-10,Smartphone Ultra,Technology,2.0,831.42,1662.84,North
2022-10-10,Office Chair Pro,Furniture,3.0,276.3,828.9,West
2022-10-11,Conference Room Table,Furniture,3.0,818.5,2455.5,North
2022-10-11,4K Ultra HD Monitor,Technology,4.0,344.24,1376.96,North
2022-10-11,Smartphone Ultra,Technology,2.0,821.16,1642.32,South
2022-10-11,Filing Cabinet,Office Supplies,1.0,139.75,139.75,North
2022-10-12,Laptop Pro 15,Technology,2.0,1285.61,2571.22,North
2022-10-12,Formal Shirt,Clothing,2.0,41.88,83.76,East
2022-10-12,4K Ultra HD Monitor,Technology,2.0,388.43,776.86,North
2022-10-12,Business Backpack,Clothing,3.0,66.84,200.52,South
2022-10-13,4K Ultra HD Monitor,Technology,1.0,354.07,354.07,East
2022-10-13,Laptop Pro 15,Technology,2.0,1137.24,2274.48,East
2022-10-14,Executive Ergonomic Desk,Furniture,1.0,542.46,542.46,South
2022-10-15,Laptop Pro 15,Technology,2.0,1126.81,2253.62,North
2022-10-15,Formal Shirt,Clothing,2.0,42.46,84.92,North
2022-10-15,4K Ultra HD Monitor,Technology,3.0,357.19,1071.57,East
2022-10-16,Business Backpack,Clothing,3.0,69.35,208.05,East
2022-10-16,Smartphone Ultra,Technology,3.0,874.49,2623.47,West
2022-10-16,Running Shoes,Clothing,1.0,96.41,96.41,East
2022-10-17,Office Chair Pro,Furniture,2.0,270.96,541.92,North
2022-10-18,Business Backpack,Clothing,1.0,64.03,64.03,East
2022-10-18,Wireless Headphones,Technology,2.0,129.75,259.5,East
2022-10-19,Coffee Maker,Appliances,5.0,171.31,856.55,North
2022-10-19,Smartphone Ultra,Technology,7.0,805.07,5635.49,South
2022-10-19,Filing Cabinet,Office Supplies,1.0,138.66,138.66,West
2022-10-19,Conference Room Table,Furniture,3.0,826.01,2478.03,West
2022-10-20,Laptop Pro 15,Technology,1.0,1287.52,1287.52,South
2022-10-20,Running Shoes,Clothing,4.0,95.27,381.08,North
2022-10-21,Running Shoes,Clothing,3.0,100.73,302.19,West
2022-10-21,Laptop Pro 15,Technology,4.0,1213.82,4855.28,West
2022-10-21,Filing Cabinet,Office Supplies,4.0,158.59,634.36,South
2022-10-21,Printer Laser X,Office Supplies,2.0,308.82,617.64,West
2022-10-22,Printer Laser X,Office Supplies,2.0,326.18,652.36,West
2022-10-22,Executive Ergonomic Desk,Furniture,1.0,592.07,592.07,East
2022-10-22,Coffee Maker,Appliances,1.0,176.14,176.14,North
2022-10-22,Office Chair Pro,Furniture,1.0,296.87,296.87,East
2022-10-22,Winter Jacket,Clothing,2.0,110.84,221.68,South
2022-10-23,Premium Notebook,Office Supplies,1.0,18.22,18.22,North
2022-10-23,4K Ultra HD Monitor,Technology,4.0,355.02,1420.08,South
2022-10-23,Coffee Maker,Appliances,2.0,182.13,364.26,South
2022-10-23,Smartphone Ultra,Technology,3.0,842.82,2528.46,West
2022-10-23,Conference Room Table,Furniture,3.0,754.37,2263.11,South
2022-10-23,Laptop Pro 15,Technology,3.0,1110.04,3330.12,South
2022-10-23,Smartphone Ultra,Technology,1.0,814.68,814.68,South
2022-10-23,Laptop Pro 15,Technology,6.0,1127.17,6763.02,East
2022-10-23,Formal Shirt,Clothing,4.0,45.43,181.72,East
2022-10-24,Premium Notebook,Office Supplies,1.0,18.19,18.19,North
2022-10-24,Wireless Headphones,Technology,3.0,142.62,427.86,East
2022-10-24,Running Shoes,Clothing,1.0,88.14,88.14,South
2022-10-24,Premium Notebook,Office Supplies,2.0,18.84,37.68,East
2022-10-24,Office Chair Pro,Furniture,1.0,294.39,294.39,North
2022-10-24,Smartphone Ultra,Technology,4.0,808.49,3233.96,South
2022-10-24,Smartphone Ultra,Technology,1.0,876.32,876.32,West
2022-10-24,Running Shoes,Clothing,1.0,100.87,100.87,North
2022-10-24,Wireless Headphones,Technology,3.0,137.81,413.43,East
2022-10-24,Business Backpack,Clothing,1.0,67.2,67.2,East
2022-10-25,Laptop Pro 15,Technology,3.0,1267.81,3803.43,East
2022-10-25,Business Backpack,Clothing,1.0,63.91,63.91,North
2022-10-25,4K Ultra HD Monitor,Technology,3.0,358.05,1074.15,East
2022-10-26,Smartphone Ultra,Technology,1.0,875.81,875.81,North
2022-10-26,Office Chair Pro,Furniture,2.0,277.46,554.92,South
2022-10-26,Smartphone Ultra,Technology,2.0,842.55,1685.1,West
2022-10-26,Running Shoes,Clothing,1.0,88.11,88.11,South
2022-10-26,Winter Jacket,Clothing,2.0,111.8,223.6,North
2022-10-26,Formal Shirt,Clothing,4.0,47.6,190.4,North
2022-10-27,Formal Shirt,Clothing,3.0,44.34,133.02,South
2022-10-27,Coffee Maker,Appliances,3.0,190.33,570.99,South
2022-10-27,Laptop Pro 15,Technology,1.0,1224.51,1224.51,South
2022-10-28,Wireless Headphones,Technology,1.0,150.53,150.53,West
2022-10-28,Office Chair Pro,Furniture,1.0,258.98,258.98,East
2022-10-28,Laptop Pro 15,Technology,1.0,1201.29,1201.29,South
2022-10-28,Wireless Headphones,Technology,1.0,148.55,148.55,West
2022-10-29,Formal Shirt,Clothing,5.0,45.99,229.95,East
2022-10-29,Executive Ergonomic Desk,Furniture,3.0,539.69,1619.07,North
2022-10-29,Laptop Pro 15,Technology,1.0,1213.4,1213.4,North
2022-10-30,Printer Laser X,Office Supplies,2.0,338.53,677.06,South
2022-10-30,Executive Ergonomic Desk,Furniture,5.0,521.87,2609.35,East
2022-10-30,Business Backpack,Clothing,3.0,67.6,202.8,North
2022-10-31,4K Ultra HD Monitor,Technology,2.0,365.76,731.52,South
2022-10-31,Premium Notebook,Office Supplies,3.0,18.4,55.2,North
2022-11-01,Winter Jacket,Clothing,4.0,118.0,472.0,North
2022-11-01,Printer Laser X,Office Supplies,3.0,329.4,988.2,West
2022-11-01,Filing Cabinet,Office Supplies,1.0,161.97,161.97,East
2022-11-01,Executive Ergonomic Desk,Furniture,2.0,593.62,1187.24,West
2022-11-02,Smartphone Ultra,Technology,2.0,804.95,1609.9,North
2022-11-03,Premium Notebook,Office Supplies,1.0,17.49,17.49,South
2022-11-03,Laptop Pro 15,Technology,1.0,1258.09,1258.09,East
2022-11-03,Smartphone Ultra,Technology,6.0,911.72,5470.32,South
2022-11-03,Premium Notebook,Office Supplies,2.0,17.37,34.74,South
2022-11-03,Premium Notebook,Office Supplies,4.0,18.46,73.84,North
2022-11-03,Formal Shirt,Clothing,2.0,43.12,86.24,North
2022-11-03,Running Shoes,Clothing,3.0,96.3,288.9,West
2022-11-03,Printer Laser X,Technology,2.0,330.11,660.22,South
2022-11-04,Executive Ergonomic Desk,Furniture,2.0,542.75,1085.5,West
2022-11-04,Laptop Pro 15,Technology,3.0,1289.93,3869.79,North
2022-11-04,Executive Ergonomic Desk,Furniture,2.0,529.84,1059.68,South
2022-11-05,Running Shoes,Clothing,3.0,97.37,292.11,West
2022-11-05,Premium Notebook,Technology,1.0,17.01,17.01,South
2022-11-05,Executive Ergonomic Desk,Furniture,3.0,529.46,1588.38,East
2022-11-05,Coffee Maker,Appliances,4.0,182.73,730.92,South
2022-11-06,Business Backpack,Clothing,2.0,64.54,129.08,South
2022-11-06,Wireless Headphones,Technology,5.0,149.38,746.9,South
2022-11-07,Printer Laser X,Technology,2.0,332.42,664.84,South
2022-11-07,4K Ultra HD Monitor,Technology,1.0,378.36,378.36,North
2022-11-07,Printer Laser X,Office Supplies,5.0,301.82,1509.1,South
2022-11-07,Formal Shirt,Clothing,1.0,45.64,45.64,North
2022-11-08,Conference Room Table,Furniture,2.0,760.22,1520.44,West
2022-11-09,Laptop Pro 15,Technology,1.0,1274.82,1274.82,West
2022-11-09,Filing Cabinet,Office Supplies,1.0,140.17,140.17,North
2022-11-10,Office Chair Pro,Furniture,4.0,278.45,1113.8,West
2022-11-10,Office Chair Pro,Furniture,1.0,272.25,272.25,North
